时间,次数,架号,检测值
2022-11-06 14:49:36.025493,809,3,19744152
2022-11-06 14:49:36.474231,678,1,19765004
2022-11-06 14:49:36.515207,559,2,19766961
2022-11-06 14:49:36.898982,743,4,19784908
2022-11-06 14:49:37.141842,804,5,19796039
2022-11-06 14:49:37.349726,810,3,19805838
2022-11-06 14:49:37.789461,679,1,19826412
2022-11-06 14:49:37.827439,560,2,19828264
2022-11-06 14:49:38.216214,744,4,19846170
2022-11-06 14:49:38.456073,805,5,19857387
2022-11-06 14:49:38.480059,806,5,19858431
2022-11-06 14:49:38.486056,807,5,19858624
2022-11-06 14:49:38.676942,811,3,19867312
2022-11-06 14:49:39.145668,680,1,19887603
2022-11-06 14:49:39.209633,561,2,19890019
2022-11-06 14:49:39.650374,745,4,19907294
2022-11-06 14:49:39.971185,808,5,19918962
2022-11-06 14:49:40.000168,809,5,19920011
2022-11-06 14:49:40.024154,810,5,19920201
2022-11-06 14:49:40.266012,812,3,19928742
2022-11-06 14:49:40.954610,681,1,19948833
2022-11-06 14:49:41.019572,562,2,19950588
2022-11-06 14:49:41.804113,746,4,19968313
2022-11-06 14:49:42.549676,811,5,19980274
2022-11-06 14:49:42.645620,812,5,19981508
2022-11-06 14:49:43.529104,813,3,19989013
2022-11-06 14:49:43.728986,814,3,19989868
2022-11-06 14:49:43.761968,815,3,19989974
2022-11-06 14:49:43.816936,816,3,19990141
